CID,SMILES,solubility_mean,solubility
897142,CCC1=CC=CC=C1NC(=O)C2CCCC2,29.7,moderate
976171,COC1=C(C=CC(=C1)CC=C)OCCN2C=NC=N2,18,moderate
2200364,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)C3=NNC(=S)O3)Cl,38.4,moderate
716353,CC1=NC(=CS1)C2=CC=C(C=C2)C#N,13.5,moderate
950271,CC(C)NC(=O)C1=C(C2=C(S1)CCCC2)C(=O)NC3=CN=CC=C3,6.4,low
3154313,C1C(=O)NC(=O)N(C1=O)C2=CC(=CC=C2)F,33.3,moderate
54679770,C1CCC2=C(C1)C(=C(C(=O)N2CC3=CC=CO3)C(=O)NC4=CC=CC=C4)O,0.4,low
2721682,CN1C(=C(C(=O)N(C1=O)C)C=NC2=CC=CC=C2C3=CC=CC=C3)O,0.2,low
901895,CC1=C(N=CC=C1)OC2=C(C=CC=N2)N,30.2,moderate
868641,COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4CCCC4,1.3,low
830667,COCN1C=NC2=CC=CC3=C2C1=CC=C3,28.3,moderate
2738662,C1CCNC(=O)C(C1)NS(=O)(=O)C2=CC(=C(C=C2)F)F,43.1,moderate
3826471,COC1=CC=CC=C1N2CCN(CC2)CCC3=CC=CC=C3,37.5,moderate
6868679,CC1=C(C(=NN1CC(=O)N/N=C/C2=CC=CS2)C)[N+](=O)[O-],3,low
699609,CC1=CC=CC=C1N2C3=CC=CC=C3C=C4C2=NC(=O)N(C4=O)C,47.6,moderate
2822093,CC1=C(C2=CC=CC=C2N1)SCC3=NNC(=S)N3C,16.8,moderate
3141732,COC1=C(C=C(C=C1)C2NC3=CC=CC=C3C(=O)N2CC4=CC=CC=C4)OC,0.4,low
2854750,CC1CC(C(CN1C)C)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,42.1,moderate
2738590,CC1=CC=CC=C1S(=O)(=O)NCC2=CC=C(C=C2)N3CCN(CC3)C,53.1,moderate
2738622,CC1=C(C=C(O1)S(=O)(=O)N2CCC(CC2)C(=O)N)C(=O)OC,49.6,moderate
931231,C1=CC=C(C=C1)CCC(=O)NC2=C(N=CC=C2)Cl,35.1,moderate
3134071,CC(C(=O)N1CCC2=CC=CC=C2C1)N3C(=O)C4=CC=CC=C4C3=O,50.2,moderate
717044,CC1=C(C=C(C=C1)OCC2=CC=C(O2)C(=O)NN)C,25.7,moderate
83631,CN(C)CC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,34.3,moderate
978171,CN(C)C(=S)NC1=CC=C(C=C1)CC2=CC=NC=C2,36.5,moderate
135459599,CC1=CC(=O)NC(=N1)NC2=CC(=CC=C2)Br,42,moderate
3231570,CCCCC(=O)NC1=CN=C(C=C1C)NC(=O)C2=CC=CS2,47.6,moderate
2830260,COC1=CC=C(C=C1)OCC(CN2CCOCC2)O,40.1,moderate
1139755,COC1=CC=C(C=C1)OCC(=O)N2CCC3=CC=CC=C3C2,29.8,moderate
24746782,COC1=CC(=CC(=C1OC)OC)CNCC2=CC=NC=C2.Cl,48.7,moderate
2265436,C1=CC=C(C(=C1)C(=O)NC2=CC=CC=N2)NC(=O)C3=CC=CC=C3F,2,low
272803,C1=CC=C(C=C1)C(C(=O)O)N2C(=O)C3=CC=CC=C3C2=O,40.7,moderate
1243119,C1=CC=C(C=C1)CN2C(=NNC2=S)C3=CC=CC=C3Br,32.3,moderate
823219,CC(C)OC1=C(C=C(C=C1)CNC(=S)NC2=CC=CC=C2)Cl,7.2,low
2302060,C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CC=C3OCC(=O)O)C4=CC=CC=C4,46.1,moderate
135509389,CCCC1=CC(=O)NC(=N1)SCCC2=CC=CC=C2,17.4,moderate
2165284,C1COCCN1CCCNC(=O)C2=C(C=C(C=C2)Cl)Cl,47.6,moderate
1147554,CC(=O)NC1=CC(=CC=C1)NC(=O)CC2=CC=CS2,28.4,moderate
2915995,CC(CCC1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)OC)OC,34.2,moderate
784316,C1=COC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)NC(=O)C3=CC=CS3,37.4,moderate
1273164,CC(=O)N1C2=CC=CC=C2N=C1SCC(=O)NCC3=CC=C(C=C3)OC,21.2,moderate
861110,COC1=CC=C(C=C1)C(=O)CN2CCN(CC2)C3=CC=C(C=C3)F,13,moderate
1265701,CCOC1=C(C=C(C=C1)C(=S)N2CCCC2)OCC,41.8,moderate
885889,C1=CC=C(C=C1)CCCC(=O)NC2=CC(=CC=C2)[N+](=O)[O-],26.4,moderate
2845539,C1CN(CCN1CC2=CC=NC=C2)C3=CC=C(C=C3)[N+](=O)[O-],35.3,moderate
779799,C1=CC(=CN=C1)C2=NN=C(O2)SCC3=CC=C(C=C3)[N+](=O)[O-],3.5,low
801101,CC1=C(C2=CC=CC=C2N1CCOC3=CC=CC=C3OC)C=O,1,low
2775323,CNC1=NN=C(S1)C(F)(F)F,20.5,moderate
2200397,CCCNC(=O)C1=CC=C(O1)COC2=CC=C(C=C2)C,41,moderate
918813,C=CCN1C(=NNC1=S)CSCC2=CC=C(C=C2)F,32.2,moderate
2957703,CN=C(C1=CC=C(C=C1)[N+](=O)[O-])NC2CCCCC2,39.2,moderate
135459603,CC1=CC(=O)NC(=N1)NC2=CC=C(C=C2)N(C)C,36.6,moderate
135481536,CC(C)CN=CC1=C(CC(CC1=O)C2=CC=C(C=C2)OC)O,40.6,moderate
810712,CC1=C(N=C2C=C(NN2C1=O)C3=CC=CC=C3)C,4.3,low
783935,CCC1=CC=C(C=C1)N2N=C3C=C(C(=CC3=N2)N)C,0.1,low
9600644,C1=CC=C2C(=C1)C=CC=C2C(=O)O/N=C(/C3=CC=CC=N3)\N,38.2,moderate
727259,COC(=O)C1=CC=C(C=C1)NC(=S)N2CCN(CC2)CCO,48.5,moderate
795430,COC1=CC=CC=C1CNC(=O)CCC2=CC=CC=C2,40.4,moderate
6456344,CN(CCC1=CC=CC=C1)CC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,53.2,moderate
2969124,CC1=CC(=C(C=C1)C(C)C)OCC(CNC2CCCC2)O.Cl,49.2,moderate
2987592,CC1=CC(=C(C=C1)C)NS(=O)(=O)C2=CC3=C(C=C2)OC(=O)C=C3,1.4,low
2881527,CCCN1C2=CC=CC=C2N=C1C(C3=CC=C(C=C3)C)O,15.9,moderate
135533166,CCOC1=CC=CC(=C1O)/C=N/NC(=O)C2=CN=CC=C2,42.8,moderate
2831697,CC1=C(C(NC(=O)N1C)C2=CC=CC=C2C(F)(F)F)[N+](=O)[O-],47.3,moderate
7334486,CC1=NC=C(C=C1)C(=O)N/N=C/C2=CC=CC=C2OC,36.3,moderate
2951858,CCCCN1C2=CC=CC=C2N=C1NC3=CC=C(C=C3)OC,0.6,low
977863,CC(C)CC(=O)NC1=CC=C(C=C1)OC2=CC3=C(C=C2)C(=O)NC3=O,0.4,low
2911831,CCOC1=CC=C(C=C1)C(=O)OC2CCCN(C2)C.Cl,45,moderate
95240,COC1=CC=C(C=C1)C(=O)NCCCN2CCOCC2,41.8,moderate
3131360,CC1=CC=C(C=C1)C(C2=NC3=CC=CC=C3N2C)O,37.8,moderate
3724501,COC1=CC(=CC(=C1)CN2CCN(CC2)C3=NC=CC=N3)OC,47.2,moderate
5930483,COC1=CC=C(C=C1)/C=C/C2=NN=C(S2)NC(=O)C3=CC=CO3,0.3,low
889084,C/C(=C/C1=CC=CC=C1)/C(=O)N2CCN(CC2)C3=CC=C(C=C3)F,36.1,moderate
2058153,C/C(=C\C1=CC=CC=C1)/CN2CCN(CC2)C,18.1,moderate
3431204,CC1=CC=C(O1)CN(CCO)CC2=CC=C(O2)C,23.4,moderate
2212682,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)C3=NNC(=S)O3)Br,50.6,moderate
3149754,CC1=CC2=C(C=C1C)NC(=O)CC2C3=CC(=CC=C3)F,0.6,low
2906667,CC1=CC(=C(C=C1)C(=O)NC23CC4CC(C2)CC(C4)C3)Cl,0.7,low
3218763,CCCNC(=S)N1CCC(CC1)NC(=O)C2=CC=C(C=C2)OC,20.3,moderate
16681806,CN1C2=CC=CC=C2[N+](=C1C3=CC=CC=C3[N+](=O)[O-])C.[Cl-],42.9,moderate
741456,CC1=C(C=C(C=C1)Br)S(=O)(=O)NC2=CN=CC=C2,49.1,moderate
976192,C1=CC=C(C(=C1)C#N)OCCN2C=NC=N2,17.8,moderate
2484729,C1=CC=C(C(=C1)CN2C(=O)C3=CC=CC=C3S2(=O)=O)C#N,0.8,low
2059467,CN1C=NN=C1SCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,46.6,moderate
2888027,CN1CCN(CC1)CCOCCOC2=CC=C(C=C2)OC.C(=O)(C(=O)O)O,54.2,moderate
872711,CC(C)CC(=O)NC1=NN=C(S1)CCC2=CC=CC=C2,1.9,low
3217226,C1CC2CC(CC(C1)N2CC3=CC=CC=C3)NC(=O)C4=CC(=CC=C4)F,45.1,moderate
3153483,C1C(N(N=C1C2=CC=CO2)C(=O)CCCC(=O)O)C3=CC=CO3,27.8,moderate
809440,C1=CC(=CC=C1C(=O)NNS(=O)(=O)C2=CC=C(C=C2)F)O,1.8,low
2204378,COC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C(=O)C3=CC=CC=C3,3.5,low
881088,C1CCCC(CCC1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl,8.5,low
3159467,CC1=CC(=CC=C1)C(=O)NC2=CNC(=O)NC2=O,36.8,moderate
16807168,CC1=CC(=CC=C1)OCC(CN2CCOCC2)O.Cl,43.2,moderate
2901111,CN1CCN(CC1)CCC(=O)NC2=C(C=CC(=C2)OC)OC.Cl,44.2,moderate
1896689,CCCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)OCC)Cl,6.5,low
3699644,C=CCNC(=S)NNC(=O)CC12CC3CC(C1)CC(C3)C2,27.5,moderate
1177403,C1=CC=C(C=C1)CCSC2=NC=CC(=O)N2,34.8,moderate
756869,CC(=O)N1CCN(CC1)CC(C2=CC=CC=C2)C3=CC=CC=C3,38.7,moderate
976292,CCOC(=O)C1CCN(CC1)C(=O)CCC2CCCC2,37.6,moderate
24746910,CC1=C(C=CC(=C1)OCC(CN2CCCC2)O)C(C)C.Cl,39.1,moderate
833826,CC1=CC(=C(C=C1)NC(=O)/C=C/C(=O)O)NC(=O)C2=CC=CC=C2,48.7,moderate
2901892,CC1CN(CC(O1)C)CCC(=O)NC2=CC=CC=C2F,42.1,moderate
1735845,CC1=NN=C(N1CCCOC)SCC(=O)NC2=CC=C(C=C2)C(=O)C,48.1,moderate
902631,C1=CC=C(C=C1)N2C3=C(C=C(C=C3)C#N)N=N2,2.3,low
945568,CC(C)NC1=NC2=NON=C2N=C1NC3=CC=CC=C3,40.5,moderate
2021787,CC(C)C(=O)NC1=NN=C(S1)CCOC,34.4,moderate
5156058,CN1C2CS(=O)(=O)CC2SC1=S,33.5,moderate
5713979,C1=CC(=C(C(=C1)Cl)/C=C/C2=NC(=NC=C2)N)Cl,1.9,low
2801413,C1=CC=NC(=C1)SC2=NC=C(C=C2)[N+](=O)[O-],34.9,moderate
9663017,CCC\1CCC/C1=N\NC(=O)C2=CC=CC=C2Cl,33.2,moderate
2947027,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2CCCO2,43.7,moderate
841341,CC1=CC=C(C=C1)CNC(=O)C2=C(C=CS2)C,30.2,moderate
3693506,CC(=NC1=CC2=C(CCC2)C=C1)C3=C(N(C(=O)NC3=O)CC=C)O,0.8,low
932874,COC1=CC2=C(C=C1)C3=C(N2)C(=NC=N3)N4CCSCC4,11.5,moderate
2027621,COC1=CC=C(C=C1)N/C(=C/C(=O)C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)OC,0.4,low
2746256,CC1=CC(=NO1)C2=NN=C(N2C)SCC(=O)NC3=CC=CC=C3Cl,5.2,low
935400,CC1=C(C=CC(=C1)OCC2=NC3=CC=CC=C3S2)N,30.6,moderate
2808893,CN1C(=CC=N1)NS(=O)(=O)C2=CC=C(C=C2)F,32.8,moderate
2728359,CC(=O)N1CCC(CC1)C2=CNC3=CC=CC=C32,36.3,moderate
727435,CC1=CC=C(O1)C2=CC(=NN2)C(=O)NN,12.6,moderate
1412811,C1=CC(=CC(=C1)Br)CSC2=NN=C(N2N)C3=CN=CC=C3,46.6,moderate
2855849,CC1=CC(=C(C=C1)C)NC(=O)C(C)N2C(=O)C3=CC=CC=C3C2=O,21,moderate
5826002,CC1CC(CC(C1)(C)C)NC(=O)/C=C/C(=O)O,35.9,moderate
1863796,CC(=O)C1=[N+](C2=CC=CC=C2N=C1COC(=O)C3=CC=C(C=C3)F)[O-],2.4,low
1983606,CCCSC1=NC2=C(C=NN2C3=CC=CC=C3)C(=O)N1N,35.8,moderate
2812875,C1CC(C1)C(=O)NNC2=C(C=C(C=C2)F)F,21.1,moderate
937030,CN1C(=NN=C1SCC2=CC(=CC=C2)OC)C3=CC=NC=C3,36.1,moderate
3704213,CCOP(=O)(C(C(=O)N)NC(=O)NC1=CC=C(C=C1)C)OCC,51.5,moderate
2727060,CC1=CC(=C(C=C1)NC(=O)NC(=O)C2=C(C=CN=C2)C(F)(F)F)C,10.9,moderate
3310123,C1CCC2=NC3=C(C(=O)N2CC1)SC(=C3)C4=CC=CC=C4,29.5,moderate
5706357,CC(=O)C1=C(C=C(S1)C(C)(C)C)NC(=O)/C=C/C(=O)O,40,moderate
949153,CC(=O)N1CCOCCOCCOCC1,32.6,moderate
5917519,C1C(C1(Cl)Cl)C/C(=N/OC(=O)C2=CC=CC=C2)/N,43.1,moderate
6409930,CN1CCN(CC1)C2=NC(=C(N=N2)C3=CC=CC=C3)C4=CC=CC=C4,26.2,moderate
9610227,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Br)C/C=N/NC(=S)N,27.9,moderate
6487569,CC1=NC(=NC=C1)N2CCN(CC2)C3=CC=CC=C3OC,40.3,moderate
929788,C=CCC1=C(C(=CC=C1)CNN2C=NN=C2)O,26.2,moderate
2806372,COC(=O)C1=CC(=CC=C1)NS(=O)(=O)C,34.4,moderate
692238,CC1=C(C=CC(=C1)C(=O)N2CCCC3=CC=CC=C32)[N+](=O)[O-],34.7,moderate
2810323,CN1C(=CC=C1S(=O)(=O)N2CCCCCC2)C(=O)O,43,moderate
3156377,COC(=O)C1=CC=C(C=C1)C2C3=C(C=C(C=C3)N)OC(=C2C#N)N,11.2,moderate
2775088,CC1=CC2=C(C=C1)NC(=CC2=O)C(F)(F)F,33.5,moderate
709553,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,15.8,moderate
6375123,C/C(=N/NC(=O)CNC(=O)CC1=CC=C(C=C1)Cl)/C2=CC=CO2,2.3,low
2727088,CC1=C(C(=CC=C1)N2C(=NN=N2)C3=C(C=CN=C3)C(F)(F)F)C,34.4,moderate
2888917,CCOC1=CC=CC=C1NC(=O)C(C)SCC2=CC=CC=C2,1.4,low
5713976,C1=CC(=CC=C1/C=C/C2=NC(=NC=C2)N)Cl,3.2,low
930524,CC(=O)C1=CC=C(C=C1)NC(=O)CN2CCCC2,36.9,moderate
2818661,CN(CCC#N)C(=S)NC1=CC(=C(C=C1OC)Cl)OC,38.9,moderate
2801123,CN(C1=C(C(=O)N(N=C1)C2=CC=CC=C2)Cl)N3C=CC=C3,34.1,moderate
5727343,C1=CC=C2C(=C1)N=C(O2)/N=C(\N)/NC(=O)C3=CC(=CC=C3)Br,0.2,low
739653,CC1=NC2=C(C=C(C=C2)Cl)C(=O)N1C3=CC=C(C=C3)[N+](=O)[O-],3.7,low
924592,C1CSC(=N1)NC(=O)C2=CC(=C(C=C2)Cl)Cl,0.9,low
9583498,C1CSCCN1C/C(=N/OCC2=C(C=CC=C2Cl)F)/N,40.4,moderate
2980144,COC1=CC=C(C=C1)NC(=O)CN2CCN(CC2)CC3=CC=CC=C3,50.9,moderate
2747052,CC1=CC=C(C=C1)CN2C(=CC(=N2)C)C(=O)NC3=CC=C(C=C3)Cl,0.2,low
2802379,COC1=CC=CC=C1C2CCN(CC2)C(=O)C3=CC=CO3,34,moderate
975548,CCC(CC)C1=NN=C(S1)NC(=O)CCC2=CC=CC=C2,0.9,low
5289892,CC1(C(N(C(=S)S1)C2=CC=CC=C2)/[N+](=C/C3=CC(=CC=C3)[N+](=O)[O-])/[O-])C,6.2,low
97035,C1C2=CC=CC=C2C(=O)N1C3=CC=CC=C3,12.4,moderate
794044,C1=CC(=CC=C1F)S(=O)(=O)NC2=NC=C(C=C2)Cl,43,moderate
708377,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)/C=C/C(=O)O,42.5,moderate
135420792,C1=CC=C(C=C1)C(=O)N/N=C/C2=C(N(C(=O)NC2=O)CC3=CC=C(C=C3)F)O,46.2,moderate
5912764,CC(C)(C)C1=CC2=C(C=C1)OCC(O2)C(=O)N/N=C\C3=CC=NC=C3,0.2,low
914413,CC1=CC=C(C=C1)SCC2=CN3C=CC=CC3=N2,37,moderate
1414940,CC1=CC=C(C=C1)NC2=NC(=NC3=C2OC4=CC=CC=C43)C,0.3,low
739409,CC1=CC(=NO1)NC(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-],0.8,low
5333720,C1=CC(=CN=C1)/C=N/NC(=O)C2=NC(=C(C(=C2Cl)N)Cl)Cl,3.1,low
1221653,COC1=C(C=C(C=C1)C2=NOC(=N2)C3=CC=CS3)OC,0.5,low
2815858,C1=CC=C(C=C1)S(=O)(=O)NC2=NC=C(C=C2)C(F)(F)F,45.3,moderate
975588,CN(C)C1=CC=C(C=C1)CNC2=CC=CC=N2,22.3,moderate
921731,C1=CC(=C(C=C1C(=O)COC(=O)C2=NC=CN=C2)[N+](=O)[O-])Cl,48.3,moderate
1928493,C1COCCN1C(=O)CCCCCCCCN2C(=O)C3=CC=CC=C3C2=O,43.4,moderate
831315,C1COCCN1C(=O)C2=CC=CC=C2OC(=O)C3=CC=C(C=C3)F,45.1,moderate
135402702,C1C(=O)N/C(=N\N=C\C2=CC=NC=C2)/S1,33,moderate
3111657,CCOC(=O)C1=NNC2(C1C(=O)N(C2=O)C3=CC=CC=C3)C4=CC=C(C=C4)C,4.5,low
932888,C1=CC(=CC(=C1)F)CSC2=NN=C(N2N)C3=CN=CC=C3,31.4,moderate
2805893,C1C(C1(Cl)Cl)CCNS(=O)(=O)C2=CC=CC=C2,39.8,moderate
2816749,CCOC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C=N3)C,36.7,moderate
2816000,CC1=C2C(=CC=C1)C3=C(CCS3)C(=N2)C,0.5,low
2815680,CCOC(=O)C1=CN2C(=N1)C=CC(=N2)OC3=CC=CC(=C3)C(F)(F)F,29.2,moderate
327065,C1=CC=C2C(=C1)NC(C3=CC=CN32)C4=C(C(=CC(=C4)Cl)Cl)O,0.4,low
914968,CCOC(=O)C1=NC2=C(C=CC3=CC=CC=C32)C=C1C,0.6,low
15993126,C1=CC=C2C(=C1)N=C(O2)/N=C(\N)/NC(=O)C3=CC(=CC=C3)Cl,0.2,low
818168,CC(=O)N(CN1C(=O)CCC1=O)C2=CC(=C(C=C2)Cl)Cl,47.3,moderate
2062636,CC(=O)NC(=S)NNC(=O)CCC1=CC=CC=C1,24.6,moderate
2960665,C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=NC=C(C=C3)[N+](=O)[O-],0.7,low
972962,CC1=C(C=CC(=C1)OC(=O)C2=CC(=CC=C2)OC)N3C(=O)CCC3=O,50.9,moderate
1952210,CC(C)CC(=O)NNC(=S)NC1=C(C=CC(=C1)Cl)OC,35,moderate
2925722,CN(C)S(=O)(=O)N1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])NC3CC3,0.6,low
3109726,CCCOC(=O)NC1=C(C=CC(=C1)OC)[N+](=O)[O-],5.7,low
16192594,CCCC1=[N+](CCN2C1=CC=C2C)CC(=O)C.[Br-],47,moderate
734076,CCCC(=O)NC1=NC(=C(S1)C(=O)C)C,33.9,moderate
6484054,C1CCC2=NC3=NC=NN3C(=C2C1)NCCC4=CC=CC=C4F,27.7,moderate
3132851,CC(C)N1C2=CC=CC=C2C(C1=O)(C3COC(CC3=O)(C)C)O,47.6,moderate
762207,C1CCC(CC1)NC(=O)NC2=NC3=CC=CC=C3S2,1.6,low
2827008,C1CN(CC(C1(C2=CC=CC=C2)O)C(=O)C3=CC=CC=C3)CC4=CC=CC=C4,10.4,moderate
720656,C1COCCN1C2=NC(=CS2)C3=CC=C(C=C3)Br,0.3,low
3221482,CCCCNC(=O)CSC1=NC(=NC2=CC=CC=C21)CCC,4,low
3148497,C1CNCCC1CNC(=O)C(=O)NCCC2=CC=CC=C2,43.4,moderate
9562898,C1OC2=C(O1)C=C(C(=C2)/C=N/NC(=O)C3=CN=CC=C3)Br,3.9,low
569750,C1=CC=C(C=C1)C(=O)NC2=NON=C2C3=CC=C(C=C3)Cl,0.7,low
4113905,CCOC1=CC=C(C=C1)CC(=O)OCN2C(=O)C3=CC=CC=C3N=N2,1.3,low
4458479,C1CSC2=NC=C(C(=O)N21)C(=O)NCCC3=CC=CC=C3,45,moderate
4295870,CC(C)OP(=O)(C(C)NC(=O)CC1=CC=CC=C1)OC(C)C,44.4,moderate
4197372,C1=COC(=C1)C(=O)NC2=NC(=C(S2)C(=O)C(F)(F)F)C3=CC=CS3,3.8,low
4085830,CC1=CC2=C(N1C)C=CC(=C2)CNC(=S)NCC3=CC=CC=C3,1.8,low
4681816,CCC(=O)C1=CNC(=C1)C(=O)NCC2=CN=CC=C2,38.6,moderate
3787679,CC1=CC=CC=C1C(=O)C2=CNC(=C2)C(=O)N=CN(C)C,42.5,moderate
1489242,C1=CNC(=C1)C(=O)NCC2=CC=C(C=C2)F,32.7,moderate
1474886,COC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC=CO3)OC,38.9,moderate
1479774,C1CCN(CC1)C2=NC=C(S2)C=O,27.6,moderate
5922601,CN(C)/C=C(\C1=CN=C(S1)Cl)/S(=O)(=O)C2=CC=CC=C2,43.8,moderate
910458,CC1=CC(=NC2=CC=CC=C12)N3CCCC3,31.6,moderate
3145858,CC1=C(C=C(C=C1)NCC(=O)NNC(=S)NC)Cl,12.5,moderate
5086686,C1=CC=C(C(=C1)CN=CC2=C(NC3=CC=CC=C32)C(=O)O)Cl,46.3,moderate
1481190,COC1=CC=CC=C1CNC2=NC=NC3=CC(=C(C=C32)OC)OC,13,moderate
5525382,C1=CC=C(C=C1)OC2=CC=C(C=C2)/C=N\NC(=O)C3=CSN=N3,0.3,low
829521,C1=CC=C2C(=C1)C=NN3C2=NC4=CC=CC=C4C3=O,6.4,low
5026726,CC1=CC=CN2C1=NC(=C2)C3=C(N(C(=C3)C)C4=CC=C(C=C4)OC)C,11.9,moderate
2434453,CC1=CC(=C(O1)C)C(=O)OCC(=O)NCC2=CC=CC=C2Cl,2.2,low
2433772,CSC1=C(C=CC=N1)C(=O)OCC(=O)NC2=CC3=C(C=C2)OCO3,2.7,low
135519868,CC1=CC(=O)NC(=N1)SCC(=O)NCCC2=CCCCC2,38.8,moderate
2324595,CC1=NN(C(=C1C(=O)NCCN(C)C)Cl)C2=CC=CC=C2,32.1,moderate
4879217,CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)C)CC(=O)NC3=CC(=CC(=C3)C)C,7.5,low
2565934,CC1=CC(=NC2=C1C=C(C=C2)Cl)NN,7.7,low
2584061,CSC1=CC=C(C=C1)CN2C(=O)C3(CCCCCCC3)NC2=O,5.6,low
4803459,CC(C(=O)NC1=CC=CC=C1C2=CC=CC=C2)SC3=NNC(=N3)N,34.8,moderate
2573790,COC1=CC=CC=C1N2CCN(CC2)C3=NC=CN=C3,40.6,moderate
2518122,CCN1C(=O)C(=O)N(C1=O)CC2=C(C=CC(=C2)C(=O)C)OCC,41.5,moderate
2115838,COC1=CC=C(C=C1)NC(=O)CCCSC2=CC=CC=C2,17.2,moderate
4882490,CN(C)C(CNC(=O)CCOC1=CC=CC=C1)C2=CC=CO2,43,moderate
2079661,C1CC1N2C(=O)NN=C2SCC(=O)NCC3=CC=CC=C3Cl,50.8,moderate
2128213,CN(C)S(=O)(=O)C1=CC=C(C=C1)NC(=O)CN2C=CSC2=N,48,moderate
2363662,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=NNC(=S)O4,32.2,moderate
2394690,CCCN1C(=O)NN=C1SCC(=O)NC(=O)NC(C)(C)C,33.6,moderate
5902539,CC1=CC(=C(N1CC2CCCO2)C)/C=C(\C#N)/C(=O)O,41.1,moderate
3853257,C1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)OC3=CC=CC=C3)N,10.8,moderate
2478581,C1=CC(=CC=C1CC2=NNC(=S)N2N)Br,23.9,moderate
1185801,COC1=C(C=C(C=C1)CCNC(=O)COC2=CC=CC=C2[N+](=O)[O-])OC,54.1,moderate
703114,CCC(C)(C)C1CCC2(CC1)NC(=S)N(N2)C3=CC=CC=C3,1.6,low
674790,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CO3,22.3,moderate
3603715,C1CC(=S)N(N=C1C2=CC=C(C=C2)Br)C3=CC=CC=C3,0.6,low
939669,COC1=C(C=C(C=C1)Cl)C(=O)NNC(=S)NC2CCCCC2,0.2,low
9667995,C/C(=N\NC(=O)C1=CC=CC=C1OC)/CC(=O)NC2=NC=C(C=C2)Cl,7.6,low
3851724,CC1C=CCC(C1C(=O)CC(C)N(C(=O)C)NC(=O)N)(C)C,36.4,moderate
1914166,CCCCCCCCC1=NN=C(S1)N,9,low
3414299,CC1CC(NC(=S)N1)NC2=CC=C(C=C2)C,33.1,moderate
757903,CCC1(CC2=CC=CC=C2C(=O)N1)CC,30.5,moderate
3452234,CC(=O)C1C(C(=C(CC1(C)O)NC2=CC=CC=C2)C(=O)C)C3=CC=CC=C3,4.1,low
6867936,C1CC1C2=NC3=CC=CC=C3C(=C2)C(=O)N/N=C/C4=CC=C(C=C4)[N+](=O)[O-],0.3,low
1385138,CC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=C(O3)C=CC=N4,1.3,low
760231,COC1=CC=C(C=C1)C(=O)C2=CN=CN2,30.3,moderate
719310,COC1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,0.2,low
1649121,CCOC(=O)C(=O)NNC1=CC=CC=C1OC,25.4,moderate
3632920,COP(=O)(C(C1=CC=CC=C1)NC2=CC=C(C=C2)[N+](=O)[O-])OC,50.4,moderate
3985004,CC1CC=C(C(=S)N1)C2=CC=CC=C2,30.5,moderate
2853903,C1CCN(CC1)C2=NC3=CC=CC=C3C4=CC=CC=C42.Cl,1.8,low
6881280,CCOC(=O)C(=O)N/N=C(/C1=CC=CC=C1)\C2=CC=C(C=C2)OC,49,moderate
921237,C1CN(CCN1)C2=NC(=CC(=N2)C3=CC=CC=C3)C#N,39.8,moderate
3526737,CC1(CC2(N(CCO2)C(=S)N1)C)C,30,moderate
914832,CC(=O)CC(C)(C)NC(=S)C,26,moderate
911334,COC1=CC(=C(C=C1N)Br)Br,14.7,moderate
1916664,CCCCC(=O)NC(=O)NC(C1=CC=CC=C1)C2=CC=CC=C2,0.3,low
9620329,C1=CC=C2C(=C1)C=CC=C2C(=O)O/N=C(/C3=CC=NC=C3)\N,31.3,moderate
1933460,COC1=CC(=C(C(=C1N)Br)Br)Br,0.9,low
867096,C1=CC=NC(=C1)C2=NOC(=N2)C3=CC(=CC=C3)[N+](=O)[O-],6.4,low
